word,ud_test_head,ud_test_deprel,ud_preds_head,ud_preds_deprel,str_test_head,str_test_deprel,str_preds_head,str_preds_deprel,ellipsis
м.,1,flat:name,1,flat:name,1,вспом,1,вспом,0
:,5,punct,5,punct,5,punct,5,punct,0
ландау,5,nsubj,5,nsubj,5,предик,5,предик,0
говорил,1,parataxis,1,parataxis,1,разъяснит,1,разъяснит,0
",",8,punct,8,punct,8,punct,8,punct,0
что,8,mark,8,mark,5,1-компл,5,1-компл,0
родился,5,ccomp,5,ccomp,7,подч-союзн,7,подч-союзн,0
на,11,case,11,case,12,колич-огран,12,колич-огран,0
пять,11,nummod:gov,11,nummod:gov,11,количест,11,количест,0
лет,12,obl,12,obl,9,предл,9,предл,0
позже,8,advmod,8,advmod,8,обст,8,обст,0
",",15,punct,15,punct,15,punct,15,punct,0
чем,15,mark,15,mark,12,сравнит,12,сравнит,0
надо,12,advcl,12,advcl,14,сравн-союзн,14,сравн-союзн,0
",",23,punct,23,punct,23,punct,23,punct,0
-,23,punct,23,punct,23,punct,23,punct,0
всё,23,nsubj:pass,23,nsubj:pass,23,предик,23,предик,0
главное,18,amod,23,nsubj:pass,18,опред,23,предик,0
в,21,case,21,case,19,атриб,23,обст,0
физике,19,nmod,23,obl,20,предл,20,предл,0
уже,23,advmod,23,advmod,23,огранич,23,огранич,0
сделано,15,parataxis,5,parataxis,15,разъяснит,1,разъяснит,0
.,1,punct,1,punct,1,punct,1,punct,0
предполагается,0,root,0,root,0,root,0,root,0
",",5,punct,5,punct,5,punct,5,punct,0
что,5,mark,5,mark,1,предик,1,предик,0
бензин,5,nsubj,5,nsubj,5,предик,5,предик,0
послужит,1,ccomp,1,ccomp,3,подч-союзн,3,подч-союзн,0
для,7,case,7,case,5,2-компл,5,обст,0
автомобилей,5,obl,5,obl,6,предл,6,предл,0
",",15,punct,15,punct,15,punct,15,punct,0
а,15,cc,15,cc,5,сент-соч,5,сент-соч,0
для,13,case,13,case,15,2-компл,15,1-компл,0
маленьких,13,amod,13,amod,13,опред,13,опред,0
бытовых,13,amod,13,amod,13,опред,13,опред,0
устройств,15,obl,15,obl,10,предл,10,предл,0
вполне,15,advmod,15,advmod,15,огранич,15,огранич,0
подойдет,5,conj,5,conj,9,соч-союзн,9,соч-союзн,0
спирт,15,nsubj,15,nsubj,15,предик,15,предик,0
.,1,punct,1,punct,1,punct,1,punct,0
с,3,case,3,case,6,обст,6,обст,0
этого,3,det,3,det,3,опред,3,опред,0
времени,6,obl,6,obl,1,предл,1,предл,0
к,5,case,5,case,7,1-компл,7,1-компл,0
нему,7,obl,7,obl,4,предл,4,предл,0
стали,0,root,0,root,0,root,0,root,0
присматриваться,6,xcomp,6,xcomp,6,1-компл,6,1-компл,0
как,12,mark,12,mark,7,сравнит,7,сравнит,0
к,12,case,12,case,8,сравн-союзн,8,сравн-союзн,0
серьезному,12,amod,12,amod,12,опред,12,опред,0
перспективному,12,amod,12,amod,12,опред,12,опред,0
политику,7,obl,7,obl,9,предл,9,предл,0
.,6,punct,6,punct,6,punct,6,punct,0
даже,2,advmod,2,advmod,2,огранич,2,огранич,0
наш,4,det,4,det,4,опред,4,опред,0
авторитарный,4,amod,4,amod,4,опред,4,опред,0
режим,5,nsubj,5,nsubj,5,предик,5,предик,0
оформил,0,root,0,root,0,root,0,root,0
экспроприацию,5,obj,5,obj,5,1-компл,5,1-компл,0
юкоса,6,nmod,6,nmod,6,1-компл,6,1-компл,0
через,11,case,11,case,5,обст,5,обст,0
формальную,11,amod,11,amod,11,опред,11,опред,0
юридическую,11,amod,11,amod,11,опред,11,опред,0
процедуру,5,obl,5,obl,8,предл,8,предл,0
.,5,punct,5,punct,5,punct,5,punct,0
мне,4,iobj,4,iobj,4,1-компл,4,1-компл,0
тоже,1,advmod,1,advmod,1,огранич,4,огранич,0
не,4,advmod,4,advmod,4,огранич,4,огранич,0
повезло,0,root,0,root,0,root,0,root,0
.,4,punct,4,punct,4,punct,4,punct,0
тем,2,obl,2,obl,2,атриб,2,атриб,0
более,8,obl,8,obl,8,огранич,8,огранич,0
интересы,8,nsubj,8,nsubj,8,предик,8,предик,0
сша,3,nmod,3,nmod,3,квазиагент,3,квазиагент,0
и,6,cc,6,cc,4,сочин,4,сочин,0
европы,4,conj,4,conj,5,соч-союзн,5,соч-союзн,0
несколько,8,obl,8,obl,8,огранич,8,огранич,0
различны,0,root,0,root,0,root,0,root,0
",",25,punct,25,punct,25,punct,25,punct,0
а,25,cc,25,cc,8,сент-соч,8,сент-соч,0
поскольку,15,mark,15,mark,25,обст,25,обст,0
джордж,15,nsubj,15,nsubj,15,предик,15,предик,0
буш,12,flat:name,12,flat:name,12,аппоз,12,аппоз,0
сам,15,obl,15,obl,15,суб-копр,15,суб-копр,0
залез,25,advcl,25,advcl,11,подч-союзн,11,подч-союзн,0
в,17,case,17,case,15,2-компл,15,2-компл,0
ирак,15,obl,15,obl,16,предл,16,предл,0
",",15,punct,15,punct,15,punct,15,punct,0
возможности,25,nsubj:pass,25,nsubj:pass,25,предик,25,предик,0
для,21,case,21,case,19,2-компл,19,1-компл,0
маневра,19,nmod,19,nmod,20,предл,20,предл,0
у,23,case,23,case,25,обст,25,обст,0
него,25,obl,25,obl,22,предл,22,предл,0
несколько,25,advmod,25,advmod,25,огранич,25,огранич,0
ограничены,8,conj,8,conj,10,соч-союзн,10,соч-союзн,0
.,8,punct,8,punct,8,punct,8,punct,0
с,3,case,3,case,15,обст,15,обст,0
помощью,1,fixed,1,fixed,1,предл,1,предл,0
сеток,15,obl,15,obl,2,квазиагент,2,квазиагент,0
",",3,punct,3,punct,3,punct,3,punct,0
последовательно,6,advmod,6,advmod,6,обст,6,обст,0
подключая,15,advcl,15,advcl,15,обст,15,обст,0
их,6,obj,6,obj,6,1-компл,6,1-компл,0
к,10,case,10,case,6,2-компл,6,2-компл,0
термоэлектрической,10,amod,10,amod,10,опред,10,опред,0
батарее,6,obl,6,obl,8,предл,8,предл,0
и,12,cc,12,cc,6,сочин,6,сочин,0
отводя,6,conj,6,conj,11,соч-союзн,11,соч-союзн,0
тепло,12,obj,12,obj,12,1-компл,12,1-компл,0
",",12,punct,12,punct,12,punct,12,punct,0
можно,0,root,0,root,0,root,0,root,0
обеспечить,15,csubj,15,csubj,15,предик,15,предик,0
последовательное,18,amod,18,amod,18,опред,18,опред,0
замерзание,16,obj,16,obj,16,1-компл,16,1-компл,0
жидкости,18,nmod,18,nmod,18,квазиагент,18,квазиагент,0
в,21,case,21,case,19,атриб,18,1-компл,0
цилиндре,19,nmod,18,nmod,20,предл,20,предл,0
.,15,punct,15,punct,15,punct,15,punct,0
один,2,nsubj:pass,2,nsubj:pass,2,предик,2,предик,0
выпущен,0,root,0,root,0,root,0,root,0
в,4,case,4,case,2,обст,2,обст,0
конце,2,obl,2,obl,3,предл,3,предл,0
1981,4,nmod,4,nmod,4,квазиагент,4,квазиагент,0
",",7,punct,7,punct,7,punct,7,punct,0
другой,9,nsubj,9,nsubj,9,предик,9,предик,0
-,11,punct,7,punct,11,punct,7,punct,0
_,2,conj,2,conj,2,сент-соч,2,сент-соч,1
в,11,case,11,case,9,обст,9,обст,0
начале,9,obl,9,obl,10,предл,10,предл,0
1986,13,amod,13,amod,13,опред,13,опред,0
года,11,nmod,11,nmod,11,квазиагент,11,квазиагент,0
…,2,punct,2,punct,2,punct,2,punct,0
однако,9,advmod,9,advmod,9,огранич,9,огранич,0
диаметр,9,nsubj,9,nsubj,9,предик,9,предик,0
звёзд,2,nmod,2,nmod,2,квазиагент,2,квазиагент,0
при,5,case,5,case,9,обст,9,обст,0
наблюдениях,9,obl,9,obl,4,предл,4,предл,0
с,7,case,7,case,5,атриб,5,атриб,0
телескопом,5,nmod,5,nmod,6,предл,6,предл,0
не,9,advmod,9,advmod,9,огранич,9,огранич,0
увеличивается,0,root,0,root,0,root,0,root,0
.,9,punct,9,punct,9,punct,9,punct,0
есть,0,root,0,root,0,root,0,root,0
фотография,1,nsubj,1,nsubj,1,предик,1,предик,0
",",6,punct,6,punct,6,punct,6,punct,0
где,6,advmod,6,advmod,6,обст,6,обст,0
апраушев,6,nsubj,6,nsubj,6,предик,6,предик,0
сидит,2,acl:relcl,2,acl:relcl,2,релят,2,релят,0
на,8,case,8,case,6,1-компл,6,1-компл,0
крыше,6,obl,6,obl,7,предл,7,предл,0
детского,10,amod,10,amod,10,опред,10,опред,0
дома,8,nmod,8,nmod,8,квазиагент,8,квазиагент,0
и,12,cc,12,cc,6,сочин,6,сочин,0
счищает,6,conj,6,conj,11,соч-союзн,11,соч-союзн,0
снег,12,obj,12,obj,12,1-компл,12,1-компл,0
-,16,punct,13,punct,16,punct,16,punct,0
рискованно,16,advmod,16,advmod,16,обст,16,обст,0
сидит,6,parataxis,13,parataxis,6,разъяснит,12,разъяснит,0
.,1,punct,1,punct,1,punct,1,punct,0
думаю,0,root,5,parataxis,0,root,3,вводн,0
",",5,punct,1,punct,5,punct,1,punct,0
в,5,case,5,case,1,1-компл,0,root,0
магическом,5,amod,5,amod,5,опред,5,опред,0
числе,1,obl,0,root,3,предл,3,предл,0
0,5,nummod:entity,5,nummod:entity,5,нум-аппоз,5,нум-аппоз,0
",",8,punct,8,punct,8,punct,8,punct,0
составляющем,5,acl,5,acl,5,опред,5,опред,0
основу,8,obj,8,obj,8,1-компл,8,1-компл,0
мироздания,9,nmod,9,nmod,9,квазиагент,9,1-компл,0
.,1,punct,5,punct,1,punct,5,punct,0
я,3,nsubj,3,nsubj,3,предик,3,предик,0
не,3,advmod,3,advmod,3,огранич,3,огранич,0
знаю,0,root,0,root,0,root,0,root,0
",",8,punct,8,punct,8,punct,8,punct,0
чего,9,obj,9,obl,9,1-компл,9,1-компл,0
я,8,nsubj,8,nsubj,8,предик,8,предик,0
не,8,advmod,8,advmod,8,огранич,8,огранич,0
могу,3,ccomp,3,ccomp,3,1-компл,3,1-компл,0
понять,8,xcomp,8,xcomp,8,1-компл,8,1-компл,0
.,3,punct,3,punct,3,punct,3,punct,0
один,5,nsubj,5,nsubj,5,предик,5,предик,0
из,3,case,3,case,1,электив,1,электив,0
продавцов,1,nmod,1,nmod,2,предл,2,предл,0
магазина,3,nmod,3,nmod,3,атриб,3,1-компл,0
помнит,0,root,0,root,0,root,0,root,0
рослякова,5,obj,5,obj,5,1-компл,5,1-компл,0
в,8,case,8,case,5,обст,5,обст,0
лицо,5,obl,5,obl,7,предл,7,предл,0
.,5,punct,5,punct,5,punct,5,punct,0
непрекращающийся,2,amod,2,amod,2,опред,2,опред,0
вал,7,nsubj,7,nsubj,7,предик,7,предик,0
негативных,4,amod,4,amod,4,опред,4,опред,0
новостей,2,nmod,2,nmod,2,квазиагент,2,квазиагент,0
от,6,case,6,case,4,квазиагент,4,атриб,0
корпораций,4,nmod,4,nmod,5,предл,5,предл,0
заставляет,0,root,0,root,0,root,0,root,0
операторов,7,obj,7,obj,7,1-компл,7,1-компл,0
по-прежнему,7,advmod,11,advmod,7,обст,11,обст,0
активно,11,advmod,11,advmod,11,обст,11,обст,0
избавляться,7,xcomp,7,xcomp,7,2-компл,7,2-компл,0
от,13,case,13,case,11,1-компл,11,1-компл,0
бумаг,11,obl,11,obl,12,предл,12,предл,0
.,7,punct,7,punct,7,punct,7,punct,0
это,3,nsubj,3,nsubj,3,предик,3,предик,0
очень,3,advmod,3,advmod,3,огранич,3,огранич,0
мало,0,root,0,root,0,root,0,root,0
:,16,punct,16,punct,16,punct,16,punct,0
если,13,mark,13,mark,16,обст,16,обст,0
за,8,case,8,case,13,обст,13,обст,0
последний,8,amod,8,amod,8,опред,8,опред,0
год,13,obl,13,obl,6,предл,6,предл,0
у,11,case,11,case,13,обст,13,обст,0
вашей,11,det,11,det,11,опред,11,опред,0
машины,13,obl,13,obl,9,предл,9,предл,0
не,13,advmod,13,advmod,13,огранич,13,огранич,0
отказывали,16,advcl,16,advcl,5,подч-союзн,5,подч-союзн,0
тормоза,13,nsubj,13,nsubj,13,предик,13,предик,0
",",13,punct,13,punct,13,punct,13,punct,0
считайте,3,parataxis,3,parataxis,3,разъяснит,3,разъяснит,0
",",20,punct,20,punct,20,punct,20,punct,0
что,20,mark,20,mark,16,1-компл,16,1-компл,0
они,20,nsubj:pass,20,nsubj:pass,20,предик,20,предик,0
проверены,16,ccomp,16,ccomp,18,подч-союзн,18,подч-союзн,0
в,23,case,23,case,24,колич-огран,24,колич-огран,0
несколько,23,nummod,23,nummod,23,количест,23,количест,0
раз,24,obl,24,obl,21,предл,21,предл,0
лучше,20,advmod,20,advmod,20,обст,20,обст,0
.,3,punct,3,punct,3,punct,3,punct,0
причина,8,nsubj,8,nsubj,8,предик,8,предик,0
ссылки,1,nmod,1,nmod,1,1-компл,1,1-компл,0
иллариона,2,nmod,2,nmod,2,1-компл,2,квазиагент,0
-,1,punct,1,punct,1,punct,1,punct,0
по,6,case,6,case,8,обст,8,вводн,0
сути,8,obl,8,parataxis,5,предл,5,предл,0
",",6,punct,6,punct,6,punct,6,punct,0
та,0,root,0,root,0,root,0,root,0
же,8,advmod,8,advmod,8,огранич,8,огранич,0
",",13,punct,13,punct,13,punct,13,punct,0
что,13,mark,13,mark,8,эксплет,8,эксплет,0
и,13,advmod,13,advmod,11,огранич,11,огранич,0
причина,8,obl,8,obl,11,подч-союзн,11,подч-союзн,0
убийства,13,nmod,13,nmod,13,1-компл,13,1-компл,0
(,22,punct,22,punct,22,punct,22,punct,0
так,22,advmod,22,advmod,22,обст,22,обст,0
до,22,advmod,22,advmod,22,обст,22,обст,0
сих,17,fixed,17,fixed,19,опред,19,опред,0
пор,17,fixed,17,fixed,17,предл,17,предл,0
и,22,advmod,22,advmod,22,огранич,22,огранич,0
не,22,advmod,22,advmod,22,огранич,22,огранич,0
раскрытого,14,parataxis,14,parataxis,14,примыкат,14,примыкат,0
),22,punct,22,punct,22,punct,22,punct,0
о.,14,nmod,14,nmod,14,1-компл,14,1-компл,0
александра,24,appos,24,appos,24,аппоз,24,аппоз,0
меня,25,flat:name,25,flat:name,25,аппоз,25,аппоз,0
.,8,punct,8,punct,8,punct,8,punct,0
однако,11,advmod,11,advmod,11,огранич,11,огранич,0
до,3,case,3,case,11,обст,11,обст,0
конца,11,obl,11,obl,2,предл,2,предл,0
зимы,3,nmod,3,nmod,3,квазиагент,3,квазиагент,0
льды,11,nsubj,11,nsubj,11,предик,11,предик,0
в,8,case,8,case,5,атриб,5,атриб,0
охотском,8,amod,8,amod,8,опред,8,опред,0
море,5,nmod,5,nmod,6,предл,6,предл,0
вряд,11,advmod,11,advmod,11,обст,11,огранич,0
ли,9,fixed,9,fixed,9,вспом,9,вспом,0
станут,0,root,0,root,0,root,0,root,0
более,13,obl,13,obl,13,огранич,13,огранич,0
проходимыми,11,obl,11,obl,11,присвяз,11,присвяз,0
.,11,punct,11,punct,11,punct,11,punct,0
ведь,5,advmod,5,advmod,2,огранич,2,огранич,0
ежели,5,mark,5,mark,16,обст,16,обст,0
уголовный,4,amod,4,amod,4,опред,4,опред,0
суд,5,nsubj,5,nsubj,5,предик,5,предик,0
обнаружил,16,advcl,16,advcl,2,подч-союзн,2,подч-союзн,0
злонамеренный,8,amod,8,amod,8,опред,8,опред,0
налоговый,8,amod,8,amod,8,опред,8,опред,0
обман,5,obj,5,obj,5,1-компл,5,1-компл,0
",",5,punct,5,punct,5,punct,5,punct,0
так,16,advmod,16,advmod,16,обст,16,обст,0
",",10,punct,10,punct,10,punct,10,punct,0
значит,16,discourse,16,discourse,16,вводн,16,вводн,0
